"USER_ID","FIN_ASSET_SECTION_DIV","NONFIN_ASSET_SECTION_DIV","CRM_AGE_DIV","JOB_SECTION_DIV","SIDO_DIV","FINANCE_AMOUNT","CASH_AMOUNT","ACCOUNT_AMOUNT","INVEST_AMOUNT","INSURANCE_AMOUNT","ANNUITY_AMOUNT"
"2000001285","01","01","00059","07","54","16557288.021","889500.000","5930000.000","5251631.394","2846400.000","1639756.627"
"2000001286","05","03","00059","02","10","130004408.212","1858400.000","37168000.000","41561236.916","18584000.000","30832771.296"
"2000001287","00","00","00045","04","10","3814268.479","57099.999","1142000.000","1100136.102","571000.000","944032.378"
"2000001288","01","02","00059","04","36","27470653.760","2008000.000","8032000.000","8477842.369","2248960.000","6703851.391"
"2000001289","03","02","00045","07","01","54087036.345","4133499.999","16534000.000","15019433.990","4629520.000","13770582.356"
"2000001290","02","02","00040","08","01","41905728.219","3030500.000","12122000.000","13446578.218","3394160.000","9912490.001"
"2000001291","01","01","00025","04","01","12267228.552","868500.000","3474000.000","3646885.259","1389600.000","2888243.293"
"2000001292","02","02","00030","07","57","38949406.548","480800.000","9616000.000","18495764.372","2355920.000","8000922.176"
"2000001293","00","00","00050","07","57","5189511.861","239400.000","1596000.000","2963091.861","391020.000",""
"2000001294","05","03","00025","07","10","170729449.940","7114200.000","47428000.000","53033701.674","23714000.000","39439548.266"
"2000001295","02","01","00040","11","01","38666024.922","2485000.000","9940000.000","15182999.373","2783200.000","8274825.549"
"2000001296","03","03","00025","07","21","54155044.452","804900.000","14488200.000","19158381.742","8049000.000","11654562.710"
"2000001297","03","02","00040","04","41","54212950.302","3840500.000","15362000.000","14820945.360","7373760.000","12815744.942"
"2000001298","05","03","00040","13","34","137528874.443","2114199.999","42284000.000","49572750.286","10359580.000","33198344.158"
"2000001299","03","03","00059","05","61","55775910.708","7428000.000","29712000.000","6324323.037","","12311587.671"
"2000001300","01","01","00049","07","10","19835862.348","300000.000","5400000.000","6813558.528","3000000.000","4322303.820"
"2000001301","01","01","00060","04","50","19939954.807","1397000.000","5588000.000","5646362.101","2682240.000","4626352.706"
"2000001302","03","02","00065","08","01","52620032.941","3258000.000","26064000.000","8250082.267","7819200.000","7228750.674"
"2000001303","01","01","00040","01","44","17944472.393","256300.000","5126000.000","5826674.509","2563000.000","4172497.884"
"2000001304","02","02","00039","03","10","44124863.599","2917500.000","11670000.000","16592006.560","3267600.000","9677757.039"
"2000001305","05","03","00069","07","10","165877337.476","12064500.000","48258000.000","51999528.185","13512240.000","40043069.291"
"2000001306","03","02","00060","08","31","50200629.632","2121600.000","14144000.000","15222225.860","7072000.000","11640803.772"
"2000001307","04","03","00020","07","10","76502869.654","7277000.000","29108000.000","28765749.654","11352120.000",""
"2000001308","03","02","00049","07","41","52186667.601","2855700.000","19038000.000","16468494.478","7424820.000","6399653.123"
"2000001309","02","02","00059","11","36","31164915.496","2996000.000","11984000.000","11511155.496","4673760.000",""
"2000001310","01","02","00035","07","36","26362804.482","3318000.000","16590000.000","2951661.673","1659000.000","1844142.809"
"2000001311","01","01","00030","06","41","21258592.091","1644500.001","6578000.000","5813771.286","1841840.000","5380480.804"
"2000001312","02","02","00060","06","34","47586533.661","6377000.000","25508000.000","5040160.770","","10661372.891"
"2000001313","03","02","00045","11","36","53915272.814","671100.000","13422000.000","21901026.993","6711000.000","11210145.821"
"2000001314","01","01","00055","07","21","28965229.040","438300.000","7889400.000","9964820.760","4383000.000","6289708.280"
"2000001315","05","03","00025","09","34","168199774.487","7056000.000","47040000.000","51763297.150","23520000.000","38820477.337"
"2000001316","07","05","00020","01","10","525857058.571","6130200.000","122604000.000","265863297.761","30037980.000","101221580.810"
"2000001317","00","01","00055","04","10","5929422.758","310800.000","2072000.000","2044124.849","808080.000","694417.909"
"2000001318","01","01","00030","04","01","19071785.063","270700.000","5414000.000","6251111.064","2707000.000","4428973.999"
"2000001319","02","01","00035","07","10","48476885.105","1390200.000","9268000.000","25484150.829","4634000.000","7700534.276"
"2000001320","01","01","00030","13","10","26305095.560","1404000.000","9360000.000","8462662.401","4492800.000","2585633.159"
"2000001321","01","00","00049","03","10","18962830.665","1383500.000","5534000.000","5917458.607","1549520.000","4578352.058"
"2000001322","04","02","00050","07","34","79922987.055","4206500.001","33652000.000","22691363.529","10095600.000","9277523.525"
"2000001323","06","03","00030","02","01","302737590.120","4742499.999","94850000.000","107631240.964","23238250.000","72275599.157"
"2000001324","03","02","00040","03","01","55168654.858","575400.000","11508000.000","31284369.640","2819460.000","8981425.218"
"2000001325","01","01","00035","03","57","13815117.095","1731000.000","8655000.000","1617694.976","865500.000","945922.119"
"2000001326","03","02","00040","07","10","64809699.048","4800000.000","19200000.000","19411705.495","5376000.000","16021993.553"
"2000001327","01","02","00049","05","61","21113395.876","1624500.000","6498000.000","5784596.862","1819440.000","5386859.014"
"2000001328","03","03","00039","02","36","51129981.965","2795400.000","18636000.000","15610418.705","8945280.000","5142883.260"
"2000001329","05","03","00049","07","10","170793612.435","2085000.000","41700000.000","71577725.029","20850000.000","34580887.406"
"2000001330","03","03","00025","03","10","50829572.557","4903000.000","19612000.000","18665892.557","7648680.000",""
"2000001331","01","01","00040","07","61","19776860.084","1137000.000","11370000.000","5202479.816","795900.000","1271480.268"
"2000001332","02","02","00045","05","36","47551700.400","746799.999","14936000.000","16748787.112","3659320.000","11460793.289"
"2000001333","05","04","00030","08","10","251051916.973","17888000.000","71552000.000","67800080.557","34344960.000","59466876.416"
"2000001334","04","03","00045","07","57","72452521.189","3472500.000","23150000.000","40158271.189","5671750.000",""
"2000001335","02","02","00065","08","01","31244758.934","2251500.000","9006000.000","8265995.182","4322880.000","7398383.752"
"2000001336","02","02","00025","13","36","31971382.363","508400.001","10168000.000","10993802.367","2491160.000","7810019.995"
"2000001337","01","02","00035","08","61","29302453.237","1563600.000","10424000.000","9454676.609","5003520.000","2856656.628"
"2000001338","02","02","00020","04","36","40136222.158","2633500.000","10534000.000","15265385.584","2949520.000","8753816.574"
"2000001339","01","01","00049","04","44","22385910.238","1565500.000","6262000.000","6348978.281","3005760.000","5203671.957"
"2000001340","02","02","00039","11","46","48512660.392","6446000.000","25784000.000","5630275.549","","10652384.843"
"2000001341","05","04","00029","07","44","257136919.436","19824000.000","79296000.000","69709109.282","22202880.000","66104930.154"
"2000001342","05","04","00030","09","10","290422839.741","19442500.000","77770000.000","107271405.791","21775600.000","64163333.950"
"2000001343","05","03","00040","10","10","234102554.211","2886099.999","57722000.000","97041795.451","28861000.000","47591658.761"
"2000001344","04","02","00045","09","10","70994882.570","4967000.000","19868000.000","20020702.624","9536640.000","16602539.946"
"2000001345","04","03","00039","09","21","71918422.146","5042500.000","20170000.000","20303399.003","9681600.000","16720923.143"
"2000001346","05","03","00035","01","10","195915047.713","2448399.999","48968000.000","79424457.247","24484000.000","40590190.467"
"2000001347","02","02","00029","08","10","43875769.328","2945500.000","11782000.000","16215963.566","3298960.000","9633345.762"
"2000001348","05","03","00025","04","01","182166298.846","12978500.000","51914000.000","49025255.205","24918720.000","43329823.641"
"2000001349","05","03","00030","08","61","170965006.167","11807000.001","118070000.010","19802762.083","8264900.000","13020344.073"
"2000001350","02","02","00030","09","46","49853953.973","6673000.000","26692000.000","5347368.913","","11141585.060"
"2000001351","02","02","00025","04","01","35935847.904","1977900.000","13186000.000","11288768.011","5142540.000","4340639.893"
"2000001352","03","02","00025","09","10","63407681.884","2640600.000","17604000.000","19748845.290","8802000.000","14612236.594"
"2000001353","02","02","00060","07","01","32456408.748","521800.000","10436000.000","10327466.562","2556820.000","8614322.186"
"2000001354","02","02","00059","07","31","41809170.496","2627400.000","17516000.000","17374350.496","4291420.000",""
"2000001355","03","02","00050","11","01","51147004.127","6449000.000","32245000.000","5665527.275","3224500.000","3562976.852"
"2000001356","02","02","00035","01","10","40498388.128","646400.000","12928000.000","13128038.591","3167360.000","10628589.537"
"2000001357","01","01","00050","07","10","19068932.488","1022100.000","6814000.000","6332295.865","2657460.000","2243076.623"
"2000001358","02","02","00030","08","57","34840811.545","1643400.000","10956000.000","12505140.584","5478000.000","4258270.961"
"2000001359","03","03","00040","05","50","69584454.598","3819600.000","25464000.000","22829819.818","6238680.000","11232354.780"
"2000001360","02","02","00029","08","01","44287527.613","3224000.000","12896000.000","14043967.858","3610880.000","10512679.755"
"2000001361","02","02","00030","07","50","48475119.842","688400.000","13768000.000","15702055.922","6884000.000","11432663.920"
"2000001362","02","02","00035","05","50","48527858.076","1851000.000","12340000.000","25011642.159","5923200.000","3402015.917"
"2000001363","02","01","00029","07","01","35874532.369","398200.000","7964000.000","19034497.058","1951180.000","6526655.311"
"2000001364","02","02","00059","09","41","35041752.009","3389000.000","13556000.000","12809912.009","5286840.000",""
"2000001365","05","03","00029","07","50","108780023.177","5902800.000","39352000.000","35249756.389","15347280.000","12928186.788"
"2000001366","06","04","00030","07","36","314498906.056","30552000.000","122208000.000","114077786.056","47661120.000",""
"2000001367","03","03","00039","03","10","53926274.909","3932000.000","15728000.000","16797764.109","4403840.000","13064670.800"
"2000001368","04","03","00050","08","01","93220263.505","1411600.000","25408800.000","32168022.278","14116000.000","20115841.227"
"2000001369","07","05","00055","07","10","545202598.246","41967000.000","167868000.000","147457784.442","47003040.000","140906773.804"
"2000001370","01","02","00020","02","36","22928410.351","1248900.000","8326000.000","7340880.212","3247140.000","2765490.139"
"2000001371","06","03","00049","05","10","339005392.740","45214000.000","180856000.000","37669736.459","","75265656.281"
"2000001372","02","02","00030","11","31","44563589.572","2382900.000","15886000.000","14333188.753","7625280.000","4336220.819"
"2000001373","05","03","00039","03","41","277002872.835","4380900.000","87618000.000","90969358.178","21466410.000","72568204.657"
"2000001374","01","01","00035","03","54","22621333.940","349200.000","6984000.000","8191243.111","1711080.000","5385810.829"
"2000001375","06","04","00050","13","41","373334719.449","49513000.000","198052000.000","43730611.349","","82039108.100"
"2000001376","03","02","00035","06","34","65601396.134","2204100.000","14694000.000","38048018.825","5730660.000","4924617.309"
"2000001377","02","01","00049","06","24","34935270.785","1676000.000","6704000.000","17730281.834","3217920.000","5607068.951"
"2000001378","01","01","00040","13","01","10577489.689","442200.000","2948000.000","3281851.817","1474000.000","2431437.872"
"2000001379","02","02","00040","08","50","44424263.217","5985000.000","23940000.000","4546227.140","","9953036.077"
