"그룹회사코드","마이데이터고객식별자","포트폴리오회원사진","포트폴리오이미지파일정보내용","캐릭터이미지명","공유이미지구분","별명","메일링이메일주소EC","포트폴리오메일링신청여부","이메일주소공개여부","댓글사용여부","포트폴리오공개여부","포트폴리오공개여부최초등록일시","포트폴리오공개여부최종수정일시","직업군공개여부","성별공개여부","금융비금융자산공개여부","시도공개여부","시군구공개여부","추가정보내용","추가정보공개여부","금융자산소득구간구분","금융비금융자산구간구분","CRM연령구분","회원연령","직업군대분류구분","거주시도구분","거주시군구구분","개인정보수집이용동의여부","개인정보수집이용동의일시","최초접속일시","푸쉬수신여부","푸쉬최초등록일시","푸쉬최종변경일시","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001215",,PNG,avatar18.png,"1",뉴올리언스 프리드리히 빌헬름 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00059",57,"03","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001216",,PNG,avatar38.png,"1",논산 유대 헤로데 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00030",32,"09","44","4403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001217",,PNG,avatar17.png,"1",볼로냐 흑종초,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",48,"11","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001218",,PNG,avatar1.png,"1",아덴 샤를,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",24,"13","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001219",,PNG,avatar9.png,"1",원주 루도비코스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00059",57,"07","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001220",,PNG,avatar7.png,"1",크라쿠프 해바라기,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00025",26,"05","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001221",,PNG,avatar26.png,"1",카트만두 아네모네,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00055",55,"06","44","4405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001222",,PNG,avatar23.png,"1",페낭 귀고리꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",39,"02","57","5701","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001223",,PNG,avatar1.png,"1",라파스 무궁화,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",55,"07","01","0109","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001224",,PNG,avatar5.png,"1",암만 카네이션,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",34,"07","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001225",,PNG,avatar1.png,"1",안동 메흐메트 2세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",26,"13","10","1031","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001226",,PNG,avatar29.png,"1",후아나 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00069",67,"07","10","1002","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001227",,PNG,avatar22.png,"1",남원 카를루스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"05","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001228",,PNG,avatar1.png,"1",뉴올리언스 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00035",36,"11","57","5711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001229",,PNG,avatar15.png,"1",잘츠부르크 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",30,"04","57","5718","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001230",,PNG,avatar21.png,"1",두브로브니크 아소카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",30,"07","36","3612","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001231",,PNG,avatar11.png,"1",두바이 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00039",37,"08","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001232",,PNG,avatar1.png,"1",발파라이소 안티오코스 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","07","04","00029",27,"07","24","2410","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001233",,PNG,avatar1.png,"1",밀양 미카엘 3세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00025",26,"07","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001234",,PNG,avatar1.png,"1",문경 콘스탄티누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",53,"09","41","4101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001235",,PNG,avatar2.png,"1",카를로비바리 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",42,"08","21","2105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001236",,PNG,avatar17.png,"1",방콕 카롤루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",29,"07","24","2416","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001237",,PNG,avatar37.png,"1",충주 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00050",50,"07","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001238",,PNG,avatar13.png,"1",볼로냐 접시꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"07","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001239",,PNG,avatar20.png,"1",멜버른 주원장,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",41,"01","61","6101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001240",,PNG,avatar35.png,"1",김제 카를루스 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",34,"03","10","1019","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001241",,PNG,avatar7.png,"1",키토 헨리 2세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00035",36,"03","10","1025","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001242",,PNG,avatar32.png,"1",밴쿠버 조팝나무꽃,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",57,"09","27","2710","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001243",,PNG,avatar24.png,"1",브뤼셀 안티오코스 7세,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00049",48,"09","01","0101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001244",,PNG,avatar28.png,"1",쿠알라룸푸르 필리프 2세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",42,"13","10","1006","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001245",,PNG,avatar35.png,"1",밴쿠버 미나리아재비,"","0","0","1","1","","","1","0","1","1","0","","0","06","04","00029",28,"11","54","5407","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001246",,PNG,avatar20.png,"1",옥스퍼드 쉴레이만 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00049",49,"05","36","3620","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001247",,PNG,avatar27.png,"1",드레스덴 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",51,"13","46","4605","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001248",,PNG,avatar38.png,"1",베를린 카를로스 2세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00040",41,"09","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001249",,PNG,avatar23.png,"1",함부르크 표트르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00050",50,"07","21","2105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001250",,PNG,avatar28.png,"1",과천 다비트 4세,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00025",25,"13","10","1014","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001251",,PNG,avatar6.png,"1",뉴욕 다알리아,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00030",31,"02","27","2703","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001252",,PNG,avatar20.png,"1",경산 프리드리히 빌헬름 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",59,"13","54","5406","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001253",,PNG,avatar7.png,"1",카이로 황금싸리,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",29,"09","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001254",,PNG,avatar7.png,"1",안동 악바르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",40,"09","54","5412","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001255",,PNG,avatar13.png,"1",스톡홀름 블라드 3세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",28,"07","41","4108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001256",,PNG,avatar38.png,"1",상트페테르부르크 아네모네,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00030",33,"07","10","1022","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001257",,PNG,avatar8.png,"1",서산 악바르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",42,"07","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001258",,PNG,avatar24.png,"1",당진 키루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00055",54,"08","01","0111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001259",,PNG,avatar13.png,"1",오슬로 당태종,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00025",26,"10","34","3403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001260",,PNG,avatar19.png,"1",부산 메흐메트 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00025",25,"07","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001261",,PNG,avatar5.png,"1",영천 에드워드 1세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00029",29,"03","21","2106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001262",,PNG,avatar33.png,"1",당진 쉴레이만 1세,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00035",36,"07","50","5018","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001263",,PNG,avatar37.png,"1",프라하 퀘이킹 그라스,"","0","0","1","1","","","1","0","1","1","0","","0","06","03","00039",39,"06","10","1024","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001264",,PNG,avatar35.png,"1",피렌체 클로타르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00050",52,"07","31","3105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001265",,PNG,avatar6.png,"1",베른 데이지,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00055",54,"07","01","0102","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001266",,PNG,avatar5.png,"1",샌프란시스코 에린지움,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",46,"13","10","1020","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001267",,PNG,avatar22.png,"1",천안 랑캄행 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00025",24,"07","10","1017","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001268",,PNG,avatar26.png,"1",뉴욕 아르메리아,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00035",34,"01","10","1021","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001269",,PNG,avatar10.png,"1",시흥 키루스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",39,"07","01","0103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001270",,PNG,avatar14.png,"1",대구 샤푸르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00040",41,"06","21","2106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001271",,PNG,avatar32.png,"1",베네치아 콘스탄티누스 5세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00050",52,"08","01","0111","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001272",,PNG,avatar31.png,"1",부산 클로타르 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"10","10","1004","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001273",,PNG,avatar19.png,"1",샌프란시스코 카모밀레,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00035",34,"10","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001274",,PNG,avatar33.png,"1",베른 루피너스,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00029",28,"05","01","0104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001275",,PNG,avatar8.png,"1",바그다드 저먼더,"","0","0","1","1","","","1","0","1","1","0","","0","04","02","00025",25,"01","54","5412","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001276",,PNG,avatar26.png,"1",이스파한 프랑스 루이 13세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",37,"07","21","2106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001277",,PNG,avatar10.png,"1",부다페스트 스벤 1세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00029",28,"07","24","2413","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001278",,PNG,avatar17.png,"1",안양 사르곤 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00025",24,"04","10","1026","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001279",,PNG,avatar27.png,"1",포르투 접시꽃,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00039",38,"03","50","5003","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001280",,PNG,avatar35.png,"1",상트페테르부르크 초롱꽃,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00039",39,"05","46","4606","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001281",,PNG,avatar39.png,"1",베이징 슈미트티아나,"","0","0","1","1","","","1","0","1","1","0","","0","05","04","00055",56,"03","50","5008","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001282",,PNG,avatar11.png,"1",교토 미나리아재비,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",40,"07","44","4405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001283",,PNG,avatar22.png,"1",샌디에이고 레제다 오도라타,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00020",20,"07","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001284",,PNG,avatar30.png,"1",멜버른 라일락,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00030",32,"09","27","2711","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001285",,PNG,avatar10.png,"1",정읍 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00059",57,"07","54","5409","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001286",,PNG,avatar6.png,"1",대전 하인리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00059",59,"02","10","1031","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001287",,PNG,avatar7.png,"1",안양 유스티니아누스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00045",45,"04","10","1005","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001288",,PNG,avatar21.png,"1",대전 티무르 베그 구르카니,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00059",58,"04","36","3622","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001289",,PNG,avatar24.png,"1",안성 미카엘 3세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",44,"07","01","0107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001290",,PNG,avatar30.png,"1",안성 카지미에시 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00040",43,"08","01","0106","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001291",,PNG,avatar27.png,"1",브뤼헤 당아욱,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00025",24,"04","01","0117","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001292",,PNG,avatar16.png,"1",수원 카지미에시 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00030",30,"07","57","5701","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001293",,PNG,avatar30.png,"1",드레스덴 앨프레드 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","00","00","00050",51,"07","57","5708","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001294",,PNG,avatar18.png,"1",튀니스 카니슈카 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",26,"07","10","1028","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001295",,PNG,avatar38.png,"1",청주 악바르 대제,"","0","0","1","1","","","1","0","1","1","0","","0","02","01","00040",43,"11","01","0119","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001296",,PNG,avatar6.png,"1",프라하 한노 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00025",25,"07","21","2107","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001297",,PNG,avatar9.png,"1",베를린 범의귀,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00040",42,"04","41","4104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001298",,PNG,avatar36.png,"1",베이징 멜리사,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00040",43,"13","34","3403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001299",,PNG,avatar4.png,"1",마드리드 테오도시우스 대제,"","0","0","1","1","","","1","0","1","1","0","","0","03","03","00059",59,"05","61","6104","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001300",,PNG,avatar10.png,"1",멕시코시티 물망초,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00049",48,"07","10","1009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001301",,PNG,avatar12.png,"1",샌프란시스코 아르메리아,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00060",61,"04","50","5009","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001302",,PNG,avatar31.png,"1",안산 루이 5세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00065",66,"08","01","0125","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001303",,PNG,avatar25.png,"1",헬싱키 프리드리히 1세,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00040",40,"01","44","4403","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001304",,PNG,avatar21.png,"1",아산 샤를 8세,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00039",38,"03","10","1026","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001305",,PNG,avatar23.png,"1",아비장 후아나 1세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00069",68,"07","10","1016","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001306",,PNG,avatar32.png,"1",홍콩 당아욱,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00060",63,"08","31","3105","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001307",,PNG,avatar8.png,"1",김제 메흐메트 2세,"","0","0","1","1","","","1","0","1","1","0","","0","04","03","00020",21,"07","10","1013","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001308",,PNG,avatar36.png,"1",베른 헨리 2세,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00049",47,"07","41","4103","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001309",,PNG,avatar24.png,"1",함부르크 진시황,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00059",58,"11","36","3618","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001310",,PNG,avatar25.png,"1",더블린 봉선화,"","0","0","1","1","","","1","0","1","1","0","","0","01","02","00035",36,"07","36","3615","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001311",,PNG,avatar11.png,"1",밀양 다레수안 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00030",33,"06","41","4101","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001312",,PNG,avatar4.png,"1",부다페스트 라그나르 로드브로크,"","0","0","1","1","","","1","0","1","1","0","","0","02","02","00060",60,"06","34","3405","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001313",,PNG,avatar7.png,"1",로마  봉선화,"","0","0","1","1","","","1","0","1","1","0","","0","03","02","00045",44,"11","36","3604","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001314",,PNG,avatar1.png,"1",발파라이소 카메하메하 대왕,"","0","0","1","1","","","1","0","1","1","0","","0","01","01","00055",56,"07","21","2108","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001315",,PNG,avatar19.png,"1",당진 프톨레마이오스 3세,"","0","0","1","1","","","1","0","1","1","0","","0","05","03","00025",26,"09","34","3401","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001316",,PNG,avatar29.png,"1",논산 프톨레마이오스 3세,"","0","0","1","1","","","1","0","1","1","0","","0","07","05","00020",20,"01","10","1029","1",,,,,,"2021-08-27 01:07",S016217
KB0,"2000001317",,PNG,avatar12.png,"1",아테네 발데마르 2세,"","0","0","1","1","","","1","0","1","1","0","","0","00","01","00055",54,"04","10","1027","1",,,,,,"2021-08-27 01:07",S016217
