"그룹회사코드","마이데이터고객식별자","기준년월일","금융자산집계금액","비금융자산집계금액","부채집계금액","현금자산집계금액","예금자산집계금액","투자자산집계금액","보험자산집계금액","연금자산집계금액","전월대비금융자산증감비율","시스템최종처리일시","시스템최종사용자번호"
KB0,"2000001245","20210826",306107968.217,,,14317800.000,95452000.000,111327173.194,47726000.000,37284995.023,-23.84000,"2021-08-26 20:24:34",S016217
KB0,"2000001246","20210826",27200206.416,,,1150500.000,7670000.000,8174409.818,3835000.000,6370296.598,-21.82000,"2021-08-26 20:24:34",S016217
KB0,"2000001247","20210826",47196567.860,,,2528700.000,16858000.000,16243457.245,4130210.000,7436200.615,-23.78000,"2021-08-26 20:24:34",S016217
KB0,"2000001248","20210826",24574942.319,,,1312500.000,8750000.000,8450849.914,2143750.000,3917842.405,-23.31000,"2021-08-26 20:24:34",S016217
KB0,"2000001249","20210826",72104961.503,,,9726000.000,38904000.000,7349074.388,,16125887.115,-8.86000,"2021-08-26 20:24:34",S016217
KB0,"2000001250","20210826",7928935.406,,,430200.000,2868000.000,2556761.501,1118520.000,955453.905,-21.73000,"2021-08-26 20:24:34",S016217
KB0,"2000001251","20210826",7988606.345,,,115500.000,2310000.000,2512717.940,1155000.000,1895388.405,-23.15000,"2021-08-26 20:24:34",S016217
KB0,"2000001252","20210826",41052733.088,,,1936800.000,12912000.000,14714377.671,6456000.000,5033555.417,-24.17000,"2021-08-26 20:24:34",S016217
KB0,"2000001253","20210826",55643449.869,,,2114700.000,14098000.000,28761484.045,6767040.000,3902225.824,3.81000,"2021-08-26 20:24:34",S016217
KB0,"2000001254","20210826",50338758.128,,,3126000.000,25008000.000,7828459.929,7502400.000,6873898.199,-12.16000,"2021-08-26 20:24:34",S016217
KB0,"2000001255","20210826",34802885.233,,,2667999.999,10672000.000,9655192.967,2988160.000,8819532.267,-19.49000,"2021-08-26 20:24:34",S016217
KB0,"2000001256","20210826",165778783.482,,,20802000.000,104010000.000,19164323.944,10401000.000,11401459.538,-8.10000,"2021-08-26 20:24:34",S016217
KB0,"2000001257","20210826",40763184.281,,,2675000.000,10700000.000,15476999.897,2996000.000,8915184.384,-13.92000,"2021-08-26 20:24:34",S016217
KB0,"2000001258","20210826",41210396.531,,,2852499.999,28524999.999,4665319.721,1996750.000,3170826.812,-9.91000,"2021-08-26 20:24:34",S016217
KB0,"2000001259","20210826",31365177.686,,,489699.999,9794000.000,11068682.961,2399530.000,7613264.726,-23.23000,"2021-08-26 20:24:34",S016217
KB0,"2000001260","20210826",57793127.117,,,905600.000,18112000.000,19271136.005,4437440.000,15066951.112,-21.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001261","20210826",36840684.892,,,2702500.000,10810000.000,11399423.190,3026800.000,8901961.702,-21.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001262","20210826",1466255.532,,,90500.001,724000.000,233757.899,217200.000,200797.632,-11.99000,"2021-08-26 20:24:34",S016217
KB0,"2000001263","20210826",307000576.985,,,23936000.001,95744000.000,81460181.459,26808320.000,79052075.525,-20.56000,"2021-08-26 20:24:34",S016217
KB0,"2000001264","20210826",22962089.033,,,1239900.000,8266000.000,7762985.940,2025170.000,3668033.093,-22.93000,"2021-08-26 20:24:34",S016217
KB0,"2000001265","20210826",52491179.998,,,833000.000,16660000.000,17079542.618,4081700.000,13836937.380,-22.22000,"2021-08-26 20:24:34",S016217
KB0,"2000001266","20210826",60133368.390,,,4674000.000,18696000.000,16250720.715,5234880.000,15277767.675,-19.97000,"2021-08-26 20:24:34",S016217
KB0,"2000001267","20210826",279237414.823,,,20405500.000,81622000.000,87022759.427,22854160.000,67332995.396,-21.37000,"2021-08-26 20:24:34",S016217
KB0,"2000001268","20210826",45572489.993,,,2459100.000,16394000.000,14335099.056,7869120.000,4515170.937,-24.64000,"2021-08-26 20:24:34",S016217
KB0,"2000001269","20210826",45107216.379,,,572700.000,11454000.000,17986591.495,5727000.000,9366924.884,-10.65000,"2021-08-26 20:24:34",S016217
KB0,"2000001270","20210826",31873798.897,,,1971500.001,15772000.000,5076383.539,4731600.000,4322315.357,-12.14000,"2021-08-26 20:24:34",S016217
KB0,"2000001271","20210826",33452023.156,,,1800300.000,12002000.000,10589791.213,5760960.000,3298971.943,-23.84000,"2021-08-26 20:24:34",S016217
KB0,"2000001272","20210826",42420491.613,,,3028000.000,12112000.000,11379769.490,5813760.000,10086962.123,-19.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001273","20210826",192370915.739,,,14799500.001,59198000.000,52591286.057,16575440.000,49206689.681,-19.62000,"2021-08-26 20:24:34",S016217
KB0,"2000001274","20210826",101894482.810,,,7281000.000,29124000.000,29771412.884,11649600.000,24068469.926,-21.08000,"2021-08-26 20:24:34",S016217
KB0,"2000001275","20210826",70025465.659,,,2068500.000,13790000.000,44765898.303,3378550.000,6022517.356,26.95000,"2021-08-26 20:24:34",S016217
KB0,"2000001276","20210826",37911154.893,,,569500.000,10251000.000,13271881.390,5695000.000,8123773.503,-23.24000,"2021-08-26 20:24:34",S016217
KB0,"2000001277","20210826",66229058.607,,,782700.000,15654000.000,33066214.502,3835230.000,12890914.105,0.16000,"2021-08-26 20:24:34",S016217
KB0,"2000001278","20210826",30009817.541,,,363999.999,7280000.000,12691613.536,3640000.000,6034204.006,-6.83000,"2021-08-26 20:24:34",S016217
KB0,"2000001279","20210826",64690430.584,,,4929500.001,19718000.000,18337783.363,5521040.000,16184107.220,-19.21000,"2021-08-26 20:24:34",S016217
KB0,"2000001280","20210826",129105223.055,,,1376600.001,27532000.000,72113474.199,6745340.000,21337808.855,5.88000,"2021-08-26 20:24:34",S016217
KB0,"2000001281","20210826",243975796.500,,,11607600.000,77384000.000,86155246.427,38692000.000,30136950.073,-24.90000,"2021-08-26 20:24:34",S016217
KB0,"2000001282","20210826",44158953.120,,,555300.000,11106000.000,17753034.142,5553000.000,9191618.978,-9.55000,"2021-08-26 20:24:34",S016217
KB0,"2000001283","20210826",60710644.075,,,3695499.999,29564000.000,10398888.589,8869200.000,8183055.487,-11.30000,"2021-08-26 20:24:34",S016217
KB0,"2000001284","20210826",59637618.055,,,4192500.000,16770000.000,16852830.491,8049600.000,13772687.564,-19.46000,"2021-08-26 20:24:34",S016217
KB0,"2000001285","20210826",16557288.021,,,889500.000,5930000.000,5251631.394,2846400.000,1639756.627,-23.69000,"2021-08-26 20:24:34",S016217
KB0,"2000001286","20210826",130004408.212,,,1858400.000,37168000.000,41561236.916,18584000.000,30832771.296,-23.10000,"2021-08-26 20:24:34",S016217
KB0,"2000001287","20210826",3814268.479,,,57099.999,1142000.000,1100136.102,571000.000,944032.378,-22.78000,"2021-08-26 20:24:34",S016217
KB0,"2000001288","20210826",27470653.760,,,2008000.000,8032000.000,8477842.369,2248960.000,6703851.391,-21.42000,"2021-08-26 20:24:34",S016217
KB0,"2000001289","20210826",54087036.345,,,4133499.999,16534000.000,15019433.990,4629520.000,13770582.356,-19.23000,"2021-08-26 20:24:34",S016217
KB0,"2000001290","20210826",41905728.219,,,3030500.000,12122000.000,13446578.218,3394160.000,9912490.001,-21.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001291","20210826",12267228.552,,,868500.000,3474000.000,3646885.259,1389600.000,2888243.293,-21.52000,"2021-08-26 20:24:34",S016217
KB0,"2000001292","20210826",38949406.548,,,480800.000,9616000.000,18495764.372,2355920.000,8000922.176,-4.15000,"2021-08-26 20:24:34",S016217
KB0,"2000001293","20210826",5189511.861,,,239400.000,1596000.000,2963091.861,391020.000,,-5.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001294","20210826",170729449.940,,,7114200.000,47428000.000,53033701.674,23714000.000,39439548.266,-21.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001295","20210826",38666024.922,,,2485000.000,9940000.000,15182999.373,2783200.000,8274825.549,-12.68000,"2021-08-26 20:24:34",S016217
KB0,"2000001296","20210826",54155044.452,,,804900.000,14488200.000,19158381.742,8049000.000,11654562.710,-23.49000,"2021-08-26 20:24:34",S016217
KB0,"2000001297","20210826",54212950.302,,,3840500.000,15362000.000,14820945.360,7373760.000,12815744.942,-20.04000,"2021-08-26 20:24:34",S016217
KB0,"2000001298","20210826",137528874.443,,,2114199.999,42284000.000,49572750.286,10359580.000,33198344.158,-24.55000,"2021-08-26 20:24:34",S016217
KB0,"2000001299","20210826",55775910.708,,,7428000.000,29712000.000,6324323.037,,12311587.671,-9.12000,"2021-08-26 20:24:34",S016217
KB0,"2000001300","20210826",19835862.348,,,300000.000,5400000.000,6813558.528,3000000.000,4322303.820,-24.29000,"2021-08-26 20:24:34",S016217
KB0,"2000001301","20210826",19939954.807,,,1397000.000,5588000.000,5646362.101,2682240.000,4626352.706,-19.49000,"2021-08-26 20:24:34",S016217
KB0,"2000001302","20210826",52620032.941,,,3258000.000,26064000.000,8250082.267,7819200.000,7228750.674,-12.32000,"2021-08-26 20:24:34",S016217
KB0,"2000001303","20210826",17944472.393,,,256300.000,5126000.000,5826674.509,2563000.000,4172497.884,-23.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001304","20210826",44124863.599,,,2917500.000,11670000.000,16592006.560,3267600.000,9677757.039,-15.03000,"2021-08-26 20:24:34",S016217
KB0,"2000001305","20210826",165877337.476,,,12064500.000,48258000.000,51999528.185,13512240.000,40043069.291,-20.89000,"2021-08-26 20:24:34",S016217
KB0,"2000001306","20210826",50200629.632,,,2121600.000,14144000.000,15222225.860,7072000.000,11640803.772,-21.99000,"2021-08-26 20:24:34",S016217
KB0,"2000001307","20210826",76502869.654,,,7277000.000,29108000.000,28765749.654,11352120.000,,-26.85000,"2021-08-26 20:24:34",S016217
KB0,"2000001308","20210826",52186667.601,,,2855700.000,19038000.000,16468494.478,7424820.000,6399653.123,-22.70000,"2021-08-26 20:24:34",S016217
KB0,"2000001309","20210826",31164915.496,,,2996000.000,11984000.000,11511155.496,4673760.000,,-25.86000,"2021-08-26 20:24:34",S016217
KB0,"2000001310","20210826",26362804.482,,,3318000.000,16590000.000,2951661.673,1659000.000,1844142.809,-8.88000,"2021-08-26 20:24:34",S016217
KB0,"2000001311","20210826",21258592.091,,,1644500.001,6578000.000,5813771.286,1841840.000,5380480.804,-19.79000,"2021-08-26 20:24:34",S016217
KB0,"2000001312","20210826",47586533.661,,,6377000.000,25508000.000,5040160.770,,10661372.891,-9.41000,"2021-08-26 20:24:34",S016217
KB0,"2000001313","20210826",53915272.814,,,671100.000,13422000.000,21901026.993,6711000.000,11210145.821,-8.47000,"2021-08-26 20:24:34",S016217
KB0,"2000001314","20210826",28965229.040,,,438300.000,7889400.000,9964820.760,4383000.000,6289708.280,-24.01000,"2021-08-26 20:24:34",S016217
KB0,"2000001315","20210826",168199774.487,,,7056000.000,47040000.000,51763297.150,23520000.000,38820477.337,-21.62000,"2021-08-26 20:24:34",S016217
KB0,"2000001316","20210826",525857058.571,,,6130200.000,122604000.000,265863297.761,30037980.000,101221580.810,1.19000,"2021-08-26 20:24:34",S016217
KB0,"2000001317","20210826",5929422.758,,,310800.000,2072000.000,2044124.849,808080.000,694417.909,-21.54000,"2021-08-26 20:24:34",S016217
KB0,"2000001318","20210826",19071785.063,,,270700.000,5414000.000,6251111.064,2707000.000,4428973.999,-23.06000,"2021-08-26 20:24:34",S016217
KB0,"2000001319","20210826",48476885.105,,,1390200.000,9268000.000,25484150.829,4634000.000,7700534.276,8.02000,"2021-08-26 20:24:34",S016217
KB0,"2000001320","20210826",26305095.560,,,1404000.000,9360000.000,8462662.401,4492800.000,2585633.159,-23.42000,"2021-08-26 20:24:34",S016217
KB0,"2000001321","20210826",18962830.665,,,1383500.000,5534000.000,5917458.607,1549520.000,4578352.058,-22.17000,"2021-08-26 20:24:34",S016217
KB0,"2000001322","20210826",79922987.055,,,4206500.001,33652000.000,22691363.529,10095600.000,9277523.525,-0.35000,"2021-08-26 20:24:34",S016217
KB0,"2000001323","20210826",302737590.120,,,4742499.999,94850000.000,107631240.964,23238250.000,72275599.157,-23.58000,"2021-08-26 20:24:34",S016217
KB0,"2000001324","20210826",55168654.858,,,575400.000,11508000.000,31284369.640,2819460.000,8981425.218,5.56000,"2021-08-26 20:24:34",S016217
KB0,"2000001325","20210826",13815117.095,,,1731000.000,8655000.000,1617694.976,865500.000,945922.119,-8.39000,"2021-08-26 20:24:34",S016217
KB0,"2000001326","20210826",64809699.048,,,4800000.000,19200000.000,19411705.495,5376000.000,16021993.553,-22.61000,"2021-08-26 20:24:34",S016217
KB0,"2000001327","20210826",21113395.876,,,1624500.000,6498000.000,5784596.862,1819440.000,5386859.014,-19.69000,"2021-08-26 20:24:34",S016217
KB0,"2000001328","20210826",51129981.965,,,2795400.000,18636000.000,15610418.705,8945280.000,5142883.260,-23.29000,"2021-08-26 20:24:34",S016217
KB0,"2000001329","20210826",170793612.435,,,2085000.000,41700000.000,71577725.029,20850000.000,34580887.406,-7.84000,"2021-08-26 20:24:34",S016217
KB0,"2000001330","20210826",50829572.557,,,4903000.000,19612000.000,18665892.557,7648680.000,,-27.33000,"2021-08-26 20:24:34",S016217
KB0,"2000001331","20210826",19776860.084,,,1137000.000,11370000.000,5202479.816,795900.000,1271480.268,5.99000,"2021-08-26 20:24:34",S016217
KB0,"2000001332","20210826",47551700.400,,,746799.999,14936000.000,16748787.112,3659320.000,11460793.289,-24.05000,"2021-08-26 20:24:34",S016217
KB0,"2000001333","20210826",251051916.973,,,17888000.000,71552000.000,67800080.557,34344960.000,59466876.416,-20.27000,"2021-08-26 20:24:34",S016217
KB0,"2000001334","20210826",72452521.189,,,3472500.000,23150000.000,40158271.189,5671750.000,,-7.43000,"2021-08-26 20:24:34",S016217
KB0,"2000001335","20210826",31244758.934,,,2251500.000,9006000.000,8265995.182,4322880.000,7398383.752,-21.36000,"2021-08-26 20:24:34",S016217
KB0,"2000001336","20210826",31971382.363,,,508400.001,10168000.000,10993802.367,2491160.000,7810019.995,-25.28000,"2021-08-26 20:24:34",S016217
KB0,"2000001337","20210826",29302453.237,,,1563600.000,10424000.000,9454676.609,5003520.000,2856656.628,-22.37000,"2021-08-26 20:24:34",S016217
KB0,"2000001338","20210826",40136222.158,,,2633500.000,10534000.000,15265385.584,2949520.000,8753816.574,-14.28000,"2021-08-26 20:24:34",S016217
KB0,"2000001339","20210826",22385910.238,,,1565500.000,6262000.000,6348978.281,3005760.000,5203671.957,-18.77000,"2021-08-26 20:24:34",S016217
KB0,"2000001340","20210826",48512660.392,,,6446000.000,25784000.000,5630275.549,,10652384.843,-7.75000,"2021-08-26 20:24:34",S016217
KB0,"2000001341","20210826",257136919.436,,,19824000.000,79296000.000,69709109.282,22202880.000,66104930.154,-19.51000,"2021-08-26 20:24:34",S016217
KB0,"2000001342","20210826",290422839.741,,,19442500.000,77770000.000,107271405.791,21775600.000,64163333.950,-15.62000,"2021-08-26 20:24:34",S016217
KB0,"2000001343","20210826",234102554.211,,,2886099.999,57722000.000,97041795.451,28861000.000,47591658.761,-8.74000,"2021-08-26 20:24:34",S016217
KB0,"2000001344","20210826",70994882.570,,,4967000.000,19868000.000,20020702.624,9536640.000,16602539.946,-19.64000,"2021-08-26 20:24:34",S016217
KB0,"2000001345","20210826",71918422.146,,,5042500.000,20170000.000,20303399.003,9681600.000,16720923.143,-19.86000,"2021-08-26 20:24:34",S016217
KB0,"2000001346","20210826",195915047.713,,,2448399.999,48968000.000,79424457.247,24484000.000,40590190.467,-9.56000,"2021-08-26 20:24:34",S016217
KB0,"2000001347","20210826",43875769.328,,,2945500.000,11782000.000,16215963.566,3298960.000,9633345.762,-16.32000,"2021-08-26 20:24:34",S016217
KB0,"2000001348","20210826",182166298.846,,,12978500.000,51914000.000,49025255.205,24918720.000,43329823.641,-20.13000,"2021-08-26 20:24:34",S016217
KB0,"2000001349","20210826",170965006.167,,,11807000.001,118070000.010,19802762.083,8264900.000,13020344.073,-9.92000,"2021-08-26 20:24:34",S016217
KB0,"2000001350","20210826",49853953.973,,,6673000.000,26692000.000,5347368.913,,11141585.060,-8.53000,"2021-08-26 20:24:34",S016217
KB0,"2000001351","20210826",35935847.904,,,1977900.000,13186000.000,11288768.011,5142540.000,4340639.893,-25.05000,"2021-08-26 20:24:34",S016217
KB0,"2000001352","20210826",63407681.884,,,2640600.000,17604000.000,19748845.290,8802000.000,14612236.594,-21.46000,"2021-08-26 20:24:34",S016217
KB0,"2000001353","20210826",32456408.748,,,521800.000,10436000.000,10327466.562,2556820.000,8614322.186,-23.43000,"2021-08-26 20:24:34",S016217
KB0,"2000001354","20210826",41809170.496,,,2627400.000,17516000.000,17374350.496,4291420.000,,-28.58000,"2021-08-26 20:24:34",S016217
KB0,"2000001355","20210826",51147004.127,,,6449000.000,32245000.000,5665527.275,3224500.000,3562976.852,-8.62000,"2021-08-26 20:24:35",S016217
KB0,"2000001356","20210826",40498388.128,,,646400.000,12928000.000,13128038.591,3167360.000,10628589.537,-22.35000,"2021-08-26 20:24:35",S016217
KB0,"2000001357","20210826",19068932.488,,,1022100.000,6814000.000,6332295.865,2657460.000,2243076.623,-22.51000,"2021-08-26 20:24:35",S016217
KB0,"2000001358","20210826",34840811.545,,,1643400.000,10956000.000,12505140.584,5478000.000,4258270.961,-23.67000,"2021-08-26 20:24:35",S016217
KB0,"2000001359","20210826",69584454.598,,,3819600.000,25464000.000,22829819.818,6238680.000,11232354.780,-25.31000,"2021-08-26 20:24:35",S016217
KB0,"2000001360","20210826",44287527.613,,,3224000.000,12896000.000,14043967.858,3610880.000,10512679.755,-21.95000,"2021-08-26 20:24:35",S016217
KB0,"2000001361","20210826",48475119.842,,,688400.000,13768000.000,15702055.922,6884000.000,11432663.920,-22.77000,"2021-08-26 20:24:35",S016217
KB0,"2000001362","20210826",48527858.076,,,1851000.000,12340000.000,25011642.159,5923200.000,3402015.917,3.09000,"2021-08-26 20:24:35",S016217
KB0,"2000001363","20210826",35874532.369,,,398200.000,7964000.000,19034497.058,1951180.000,6526655.311,5.14000,"2021-08-26 20:24:35",S016217
KB0,"2000001364","20210826",35041752.009,,,3389000.000,13556000.000,12809912.009,5286840.000,,-27.14000,"2021-08-26 20:24:35",S016217
KB0,"2000001365","20210826",108780023.177,,,5902800.000,39352000.000,35249756.389,15347280.000,12928186.788,-22.71000,"2021-08-26 20:24:35",S016217
KB0,"2000001366","20210826",314498906.056,,,30552000.000,122208000.000,114077786.056,47661120.000,,-27.94000,"2021-08-26 20:24:35",S016217
KB0,"2000001367","20210826",53926274.909,,,3932000.000,15728000.000,16797764.109,4403840.000,13064670.800,-22.05000,"2021-08-26 20:24:35",S016217
KB0,"2000001368","20210826",93220263.505,,,1411600.000,25408800.000,32168022.278,14116000.000,20115841.227,-23.50000,"2021-08-26 20:24:35",S016217
KB0,"2000001369","20210826",545202598.246,,,41967000.000,167868000.000,147457784.442,47003040.000,140906773.804,-20.35000,"2021-08-26 20:24:35",S016217
KB0,"2000001370","20210826",22928410.351,,,1248900.000,8326000.000,7340880.212,3247140.000,2765490.139,-23.40000,"2021-08-26 20:24:35",S016217
KB0,"2000001371","20210826",339005392.740,,,45214000.000,180856000.000,37669736.459,,75265656.281,-8.13000,"2021-08-26 20:24:35",S016217
KB0,"2000001372","20210826",44563589.572,,,2382900.000,15886000.000,14333188.753,7625280.000,4336220.819,-22.86000,"2021-08-26 20:24:35",S016217
KB0,"2000001373","20210826",277002872.835,,,4380900.000,87618000.000,90969358.178,21466410.000,72568204.657,-22.90000,"2021-08-26 20:24:35",S016217
